TransactionID,CustomerID,PurchaseDate,Age,Gender,Location,ProductCategory,Quantity,UnitPrice,PaymentMethod,DiscountPercent,ShippingCost,CustomerRating,ChurnStatus,TotalAmount
TXN11844,CUST160,2026-01-29,68.0,Female,Bangalore,Home,3,2760.76,UPI,20,184.61,2.0,No,6810.434
TXN11845,CUST435,2026-06-14,27.0,Female,Mumbai,Beauty,5,1979.16,Credit Card,0,178.12,4.0,Yes,10073.920000000002
TXN11846,CUST322,2026-03-28,43.0,Female,Bangalore,Beauty,3,106.99,COD,20,87.85,2.0,Yes,344.626
TXN11847,CUST137,2026-05-21,32.0,Female,Hyderabad,Fashion,5,3685.68,Credit Card,10,91.01,3.0,Yes,16676.569999999996
TXN11848,CUST378,2026-06-09,55.0,Female,Hyderabad,Fashion,8,3783.41,COD,5,102.78,2.0,No,28856.696
TXN11849,CUST296,2026-02-15,32.0,Female,Pune,Beauty,1,3760.18,Credit Card,20,138.11,1.0,No,3146.2540000000004
TXN11850,CUST452,2026-04-26,22.0,Male,Hyderabad,Fashion,2,1790.6,UPI,20,66.95,2.0,Yes,2931.91
TXN11851,CUST342,2026-04-22,46.0,Male,Delhi,Beauty,2,2659.22,UPI,20,24.13,3.0,Yes,4278.882
TXN11852,CUST424,2026-05-31,36.0,Female,Delhi,Fashion,4,1863.87,Credit Card,20,45.42,3.0,Yes,6009.804
TXN11853,CUST319,2026-02-14,68.0,Female,Delhi,Fashion,9,178.58,Credit Card,0,99.22,4.0,Yes,1706.44
TXN11854,CUST292,2026-05-25,27.0,Female,Mumbai,Beauty,2,2856.0,UPI,0,70.76,3.0,No,5782.76
TXN11855,CUST117,2026-04-14,29.0,Male,Hyderabad,Electronics,9,706.43,COD,5,157.61,5.0,No,6197.586499999999
TXN11856,CUST112,2026-03-26,21.0,Male,Delhi,Beauty,7,492.2,COD,10,39.2,4.0,Yes,3140.06
TXN11857,CUST494,2026-05-14,43.0,Male,Pune,Electronics,8,3801.95,COD,10,185.14,1.0,No,27559.18
TXN11858,CUST474,2026-04-18,35.0,Female,Mumbai,Fashion,1,146.58,COD,5,181.16,5.0,Yes,320.411
TXN11859,CUST293,2026-01-18,33.0,Female,Pune,Home,5,4799.14,Wallet,10,183.58,2.0,Yes,21779.710000000003
TXN11860,CUST122,2026-04-04,57.0,Female,Hyderabad,Fashion,9,2624.75,COD,0,153.13,4.0,Yes,23775.88
TXN11861,CUST220,2026-05-30,53.0,Female,Bangalore,Electronics,4,4916.78,Wallet,20,39.26,5.0,No,15772.956
TXN11862,CUST310,2026-02-02,42.0,Male,Pune,Home,2,384.19,Wallet,10,98.86,4.0,Yes,790.402
TXN11863,CUST406,2026-06-07,40.0,Female,Bangalore,Home,6,2959.29,UPI,20,43.65,2.0,No,14248.241999999998
TXN11864,CUST370,2026-05-06,29.0,Male,Mumbai,Beauty,2,1811.7,UPI,20,197.79,3.0,No,3096.51
TXN11865,CUST292,2026-06-09,51.0,Male,Pune,Electronics,3,4233.06,Credit Card,0,79.95,4.0,Yes,12779.13
TXN11866,CUST275,2026-06-19,53.0,Female,Pune,Beauty,8,1869.99,COD,20,125.36,1.0,No,12093.296000000002
TXN11867,CUST385,2026-05-02,54.0,Male,Hyderabad,Home,3,1376.39,COD,10,160.29,5.0,Yes,3876.543
TXN11868,CUST304,2026-05-18,20.0,Male,Mumbai,Home,2,4302.01,UPI,0,185.71,5.0,Yes,8789.73
TXN11869,CUST264,2026-04-25,26.0,Male,Mumbai,Electronics,6,1935.8,UPI,5,156.0,5.0,No,11190.06
TXN11870,CUST351,2026-06-13,35.0,Male,Delhi,Fashion,3,182.48,UPI,0,141.41,4.0,Yes,688.8499999999999
TXN11871,CUST327,2026-06-11,60.0,Female,Hyderabad,Electronics,1,2012.42,Credit Card,10,103.88,2.0,Yes,1915.058
TXN11872,CUST481,2026-01-28,52.0,Female,Pune,Beauty,3,3307.16,COD,0,128.97,4.0,Yes,10050.45
TXN11873,CUST107,2026-01-11,51.0,Male,Pune,Fashion,6,1346.36,Credit Card,10,36.95,4.0,Yes,7307.294
TXN11874,CUST129,2026-06-16,58.0,Female,Mumbai,Beauty,3,2216.74,Wallet,10,179.11,3.0,Yes,6164.307999999999
TXN11875,CUST495,2026-02-16,31.0,Male,Mumbai,Electronics,9,377.9,Wallet,0,117.88,5.0,No,3518.98
TXN11876,CUST133,2026-05-07,21.0,Female,Hyderabad,Fashion,7,2981.65,COD,10,27.22,2.0,Yes,18811.615
TXN11877,CUST234,2026-05-27,46.0,Female,Mumbai,Electronics,5,3805.85,UPI,5,185.58,3.0,Yes,18263.3675
TXN11878,CUST467,2026-04-28,58.0,Female,Bangalore,Electronics,2,2125.23,UPI,10,108.07,2.0,Yes,3933.484
TXN11879,CUST179,2026-05-23,62.0,Female,Bangalore,Home,9,2159.14,Credit Card,5,176.35,4.0,Yes,18636.997
TXN11880,CUST158,2026-05-06,67.0,Female,Hyderabad,Fashion,5,532.58,Wallet,5,174.24,1.0,No,2703.995
TXN11881,CUST126,2026-06-05,32.0,Male,Bangalore,Home,7,1089.51,Wallet,10,166.84,2.0,Yes,7030.753
TXN11882,CUST326,2026-06-01,45.0,Female,Bangalore,Electronics,9,857.91,COD,20,31.05,5.0,Yes,6208.002
TXN11883,CUST385,2026-03-13,59.0,Male,Hyderabad,Fashion,4,2460.27,Wallet,5,64.47,1.0,Yes,9413.496
TXN11884,CUST104,2026-04-17,33.0,Male,Pune,Home,9,2693.35,UPI,5,177.6,3.0,No,23205.7425
TXN11885,CUST199,2026-05-17,29.0,Female,Bangalore,Home,1,4749.81,UPI,0,181.82,3.0,No,4931.63
TXN11886,CUST497,2026-06-24,69.0,Male,Hyderabad,Fashion,6,458.83,UPI,5,102.45,1.0,No,2717.7809999999995
TXN11887,CUST139,2026-02-02,22.0,Female,Mumbai,Home,2,3039.35,COD,5,99.21,3.0,Yes,5873.974999999999
TXN11888,CUST371,2026-01-19,51.0,Male,Bangalore,Home,8,2679.84,Credit Card,5,51.53,1.0,No,20418.314
TXN11889,CUST475,2026-03-15,43.0,Male,Hyderabad,Fashion,5,2629.54,Wallet,5,194.31,4.0,Yes,12684.625
TXN11890,CUST385,2026-06-17,18.0,Female,Hyderabad,Home,3,4378.48,COD,20,58.36,1.0,No,10566.712
TXN11891,CUST257,2026-06-24,56.0,Female,Mumbai,Home,2,1107.14,Credit Card,5,54.37,4.0,Yes,2157.936
TXN11892,CUST175,2026-06-06,49.0,Female,Hyderabad,Beauty,8,299.79,COD,10,138.93,5.0,Yes,2297.418
TXN11893,CUST472,2026-06-27,43.0,Female,Bangalore,Beauty,7,3394.13,Wallet,20,63.71,5.0,Yes,19070.838
TXN11894,CUST388,2026-04-08,34.0,Male,Pune,Electronics,9,1791.27,UPI,5,188.98,3.0,No,15504.3385
TXN11895,CUST230,2026-05-21,65.0,Female,Mumbai,Beauty,8,186.19,Credit Card,10,21.96,3.0,Yes,1362.528
TXN11896,CUST275,2026-05-09,44.0,Male,Mumbai,Beauty,4,1331.73,Credit Card,10,21.04,3.0,Yes,4815.268
TXN11897,CUST184,2026-06-11,41.0,Male,Pune,Electronics,2,1615.7,COD,20,110.88,1.0,Yes,2696.0000000000005
TXN11898,CUST122,2026-04-03,52.0,Male,Mumbai,Home,2,3122.51,COD,20,107.85,4.0,No,5103.866000000001
TXN11899,CUST127,2026-06-25,63.0,Male,Bangalore,Home,2,945.67,UPI,10,49.41,5.0,Yes,1751.616
TXN11900,CUST295,2026-02-17,59.0,Male,Mumbai,Beauty,6,2123.97,COD,20,109.01,5.0,Yes,10304.066
TXN11901,CUST437,2026-06-26,56.0,Male,Bangalore,Electronics,7,2464.13,Wallet,20,94.1,5.0,No,13893.228
TXN11902,CUST482,2026-03-05,43.0,Female,Pune,Home,6,2350.26,Wallet,0,180.26,3.0,Yes,14281.820000000002
TXN11903,CUST336,2026-03-02,66.0,Male,Delhi,Electronics,2,4872.31,Wallet,20,21.67,5.0,Yes,7817.366000000001
TXN11904,CUST192,2026-06-06,55.0,Male,Pune,Fashion,4,322.97,Wallet,0,195.73,3.0,Yes,1487.61
TXN11905,CUST121,2026-02-08,40.0,Male,Bangalore,Fashion,3,4759.74,UPI,20,132.39,2.0,Yes,11555.766
TXN11906,CUST403,2026-05-08,39.0,Female,Hyderabad,Fashion,4,2951.49,UPI,20,47.33,3.0,No,9492.098
TXN11907,CUST457,2026-03-29,21.0,Female,Pune,Beauty,5,3999.07,UPI,10,28.42,1.0,Yes,18024.235
TXN11908,CUST184,2026-01-26,66.0,Male,Hyderabad,Fashion,7,2208.92,COD,0,116.86,2.0,Yes,15579.3
TXN11909,CUST362,2026-01-17,26.0,Female,Hyderabad,Fashion,9,2323.81,UPI,20,62.28,3.0,Yes,16793.712
TXN11910,CUST247,2026-03-12,21.0,Male,Bangalore,Electronics,2,4408.7,Credit Card,5,74.21,3.0,Yes,8450.739999999998
TXN11911,CUST487,2026-01-13,43.0,Female,Bangalore,Home,8,4490.08,Credit Card,20,64.12,4.0,No,28800.632
TXN11912,CUST357,2026-03-10,40.0,Male,Delhi,Electronics,3,1269.58,Credit Card,10,137.03,2.0,Yes,3564.896
TXN11913,CUST158,2026-01-26,19.0,Female,Hyderabad,Beauty,9,1076.29,COD,10,119.64,2.0,Yes,8837.589
TXN11914,CUST480,2026-02-18,66.0,Female,Mumbai,Fashion,4,2531.55,COD,10,34.04,3.0,Yes,9147.620000000004
TXN11915,CUST115,2026-01-07,41.0,Female,Pune,Home,3,4511.36,UPI,0,114.77,2.0,Yes,13648.85
TXN11916,CUST262,2026-02-27,57.0,Male,Bangalore,Fashion,6,1679.54,Wallet,0,162.41,5.0,Yes,10239.65
TXN11917,CUST263,2026-02-18,48.0,Male,Pune,Fashion,9,3294.87,Credit Card,0,34.62,3.0,Yes,29688.45
TXN11918,CUST420,2026-04-13,64.0,Male,Hyderabad,Beauty,7,3569.94,COD,5,180.15,5.0,Yes,23920.251
TXN11919,CUST381,2026-02-22,48.0,Female,Hyderabad,Fashion,4,3915.51,Credit Card,0,124.1,3.0,Yes,15786.14
TXN11920,CUST380,2026-03-03,64.0,Female,Hyderabad,Electronics,3,2863.23,UPI,10,191.11,1.0,Yes,7921.831
TXN11921,CUST112,2026-01-17,57.0,Male,Mumbai,Home,4,2072.03,COD,0,46.67,3.0,Yes,8334.79
TXN11922,CUST374,2026-06-20,65.0,Female,Delhi,Home,3,4838.38,Wallet,0,198.84,1.0,No,14713.98
TXN11923,CUST371,2026-01-25,68.0,Male,Pune,Electronics,3,3095.52,Wallet,20,135.97,3.0,Yes,7565.218
TXN11924,CUST308,2026-05-11,60.0,Male,Mumbai,Beauty,9,3669.97,COD,0,122.15,1.0,No,33151.88
TXN11925,CUST127,2026-01-29,51.0,Male,Delhi,Fashion,4,1790.42,Wallet,20,112.75,5.0,Yes,5842.094000000001
TXN11926,CUST172,2026-04-27,41.0,Male,Pune,Fashion,9,3382.75,UPI,0,24.26,3.0,Yes,30469.01
TXN11927,CUST160,2026-06-09,66.0,Female,Mumbai,Home,5,1363.21,Wallet,20,189.14,4.0,Yes,5641.9800000000005
TXN11928,CUST245,2026-01-26,43.0,Female,Bangalore,Beauty,7,1300.97,Credit Card,10,135.92,3.0,Yes,8332.031
TXN11929,CUST193,2026-05-04,33.0,Female,Pune,Beauty,5,3602.14,Credit Card,0,36.49,1.0,Yes,18047.19
TXN11930,CUST409,2026-05-24,64.0,Male,Mumbai,Beauty,1,2654.83,Credit Card,10,23.77,3.0,Yes,2413.117
TXN11931,CUST108,2026-01-25,30.0,Female,Hyderabad,Fashion,2,3448.06,COD,0,29.14,5.0,Yes,6925.26
TXN11932,CUST179,2026-02-23,32.0,Male,Delhi,Beauty,5,1420.25,COD,5,129.69,4.0,Yes,6875.8775
TXN11933,CUST127,2026-06-05,44.0,Male,Mumbai,Electronics,6,3033.74,COD,5,130.52,3.0,Yes,17422.838
TXN11934,CUST274,2026-03-14,21.0,Male,Bangalore,Electronics,7,2275.27,COD,10,109.94,3.0,Yes,14444.141
TXN11935,CUST150,2026-04-30,33.0,Male,Pune,Beauty,2,3025.11,COD,10,75.22,5.0,Yes,5520.418000000001
TXN11936,CUST299,2026-02-25,47.0,Male,Pune,Electronics,9,1525.31,UPI,5,115.71,3.0,Yes,13157.110499999995
TXN11937,CUST487,2026-03-06,61.0,Male,Pune,Fashion,6,3605.71,COD,5,112.93,2.0,No,20665.477000000003
TXN11938,CUST449,2026-04-03,47.0,Female,Bangalore,Beauty,2,4049.05,Wallet,20,23.49,4.0,Yes,6501.97
TXN11939,CUST281,2026-03-27,53.0,Female,Delhi,Home,2,1373.59,UPI,0,70.84,3.0,Yes,2818.02
TXN11940,CUST124,2026-03-21,20.0,Female,Pune,Fashion,3,1573.04,COD,5,29.57,5.0,Yes,4512.734
TXN11941,CUST416,2026-06-18,39.0,Female,Delhi,Electronics,1,3339.66,Wallet,10,182.03,2.0,Yes,3187.724
TXN11942,CUST478,2026-04-18,66.0,Male,Mumbai,Electronics,9,3508.37,UPI,10,150.54,5.0,No,28568.337
TXN11943,CUST487,2026-06-28,39.0,Male,Hyderabad,Electronics,4,3550.09,Credit Card,5,199.3,5.0,Yes,13689.642
TXN11944,CUST146,2026-04-28,67.0,Female,Hyderabad,Electronics,5,3445.22,UPI,10,74.39,3.0,No,15577.88
TXN11945,CUST115,2026-06-06,67.0,Female,Delhi,Home,7,2024.76,COD,0,178.13,3.0,No,14351.45
TXN11946,CUST253,2026-03-24,66.0,Female,Delhi,Home,1,2034.78,UPI,20,128.55,5.0,Yes,1756.374
TXN11947,CUST322,2026-05-27,29.0,Female,Hyderabad,Electronics,3,1348.61,UPI,0,101.56,3.0,Yes,4147.39
TXN11948,CUST306,2026-06-18,38.0,Female,Pune,Beauty,3,868.49,Credit Card,20,60.06,2.0,No,2144.436
TXN11949,CUST373,2026-06-22,21.0,Female,Hyderabad,Electronics,2,3493.63,UPI,20,152.91,3.0,Yes,5742.718000000001
TXN11950,CUST482,2026-01-15,48.0,Female,Hyderabad,Electronics,8,556.63,UPI,5,182.75,2.0,No,4413.138
TXN11951,CUST336,2026-05-11,61.0,Female,Bangalore,Home,5,4695.18,Credit Card,10,62.36,2.0,Yes,21190.67
TXN11952,CUST440,2026-05-19,48.0,Male,Hyderabad,Electronics,1,4150.76,COD,20,51.57,3.0,Yes,3372.1780000000003
TXN11953,CUST328,2026-06-23,40.0,Male,Hyderabad,Home,2,4301.78,Wallet,5,145.32,3.0,No,8318.702
TXN11954,CUST109,2026-01-30,37.0,Male,Bangalore,Home,1,4542.68,UPI,10,195.86,2.0,Yes,4284.272
TXN11955,CUST266,2026-02-26,32.0,Male,Hyderabad,Home,6,2102.16,Credit Card,10,154.99,1.0,No,11506.654
TXN11956,CUST419,2026-05-26,40.0,Female,Mumbai,Electronics,9,4248.83,UPI,20,71.22,3.0,Yes,30662.796
TXN11957,CUST314,2026-06-28,45.0,Male,Pune,Beauty,7,874.5,COD,10,95.59,5.0,Yes,5604.9400000000005
TXN11958,CUST217,2026-05-08,33.0,Female,Pune,Electronics,5,206.04,COD,0,89.18,3.0,Yes,1119.38
TXN11959,CUST486,2026-02-17,54.0,Male,Mumbai,Fashion,3,3945.97,Credit Card,10,173.38,3.0,No,10827.499
TXN11960,CUST444,2026-05-16,38.0,Female,Mumbai,Home,8,466.5,Wallet,0,158.85,3.0,No,3890.85
TXN11961,CUST172,2026-01-22,32.0,Female,Hyderabad,Home,4,4943.77,Wallet,10,126.02,1.0,No,17923.592000000004
TXN11962,CUST495,2026-01-06,34.0,Male,Bangalore,Fashion,9,3406.5,UPI,20,69.49,1.0,No,24596.290000000005
TXN11963,CUST164,2026-04-14,67.0,Male,Mumbai,Home,5,3791.9,Credit Card,20,188.84,1.0,Yes,15356.44
TXN11964,CUST305,2026-02-05,54.0,Female,Bangalore,Home,6,1304.44,Wallet,5,137.6,1.0,No,7572.908
TXN11965,CUST309,2026-03-20,30.0,Female,Delhi,Home,5,3401.94,COD,0,194.69,4.0,Yes,17204.39
TXN11966,CUST172,2026-04-26,36.0,Female,Pune,Fashion,7,311.78,Wallet,0,124.42,3.0,Yes,2306.88
TXN11967,CUST377,2026-02-26,47.0,Male,Hyderabad,Electronics,7,4205.35,Credit Card,20,167.81,2.0,No,23717.770000000008
TXN11968,CUST374,2026-02-18,62.0,Male,Pune,Home,1,931.16,COD,20,166.36,3.0,Yes,911.288
TXN11969,CUST420,2026-06-22,35.0,Female,Hyderabad,Beauty,2,3517.05,UPI,20,80.72,3.0,No,5708.000000000001
TXN11970,CUST438,2026-03-23,31.0,Male,Delhi,Fashion,7,1199.95,COD,0,193.52,3.0,Yes,8593.17
TXN11971,CUST466,2026-03-07,53.0,Female,Pune,Electronics,8,435.42,Wallet,5,23.95,1.0,Yes,3333.142
TXN11972,CUST195,2026-03-18,53.0,Male,Delhi,Fashion,4,2459.32,Wallet,0,158.37,1.0,No,9995.65
TXN11973,CUST266,2026-02-14,37.0,Male,Hyderabad,Electronics,6,929.5,Wallet,20,193.8,4.0,No,4655.400000000001
TXN11974,CUST132,2026-03-20,69.0,Male,Mumbai,Fashion,3,3674.28,UPI,5,81.0,3.0,Yes,10552.698
TXN11975,CUST111,2026-01-20,36.0,Male,Pune,Electronics,7,1264.07,Wallet,10,136.66,3.0,No,8100.300999999999
TXN11976,CUST401,2026-05-03,62.0,Male,Delhi,Beauty,3,1778.12,Credit Card,10,121.2,5.0,Yes,4922.124
TXN11977,CUST317,2026-03-08,61.0,Female,Hyderabad,Electronics,7,2880.45,UPI,20,157.07,3.0,No,16287.589999999998
TXN11978,CUST389,2026-03-24,24.0,Female,Pune,Fashion,8,1496.34,COD,5,175.91,4.0,Yes,11548.094
TXN11979,CUST202,2026-01-03,61.0,Male,Pune,Electronics,3,1952.14,Wallet,20,128.55,1.0,Yes,4813.686000000001
TXN11980,CUST492,2026-03-05,21.0,Female,Pune,Fashion,2,4096.55,Credit Card,0,166.86,3.0,Yes,8359.960000000001
TXN11981,CUST367,2026-02-09,51.0,Female,Bangalore,Beauty,6,978.13,Credit Card,0,76.21,1.0,No,5944.99
TXN11982,CUST314,2026-02-28,19.0,Male,Delhi,Beauty,4,502.79,UPI,5,61.15,3.0,No,1971.752
TXN11983,CUST279,2026-03-03,22.0,Female,Delhi,Electronics,8,1708.95,Credit Card,20,97.52,2.0,No,11034.8
TXN11984,CUST188,2026-05-12,27.0,Male,Pune,Beauty,2,2179.45,UPI,20,141.99,1.0,No,3629.11
TXN11985,CUST141,2026-03-01,49.0,Female,Mumbai,Home,4,2759.03,UPI,10,53.7,1.0,Yes,9986.208000000002
TXN11986,CUST176,2026-04-26,59.0,Female,Pune,Electronics,2,1924.88,UPI,5,142.46,4.0,Yes,3799.732
TXN11987,CUST477,2026-03-16,58.0,Female,Bangalore,Electronics,2,3970.57,COD,20,90.94,2.0,No,6443.852
TXN11988,CUST146,2026-05-02,30.0,Female,Hyderabad,Fashion,2,292.67,COD,0,163.2,3.0,Yes,748.54
TXN11989,CUST260,2026-04-17,56.0,Female,Bangalore,Beauty,1,2215.66,Credit Card,20,26.63,5.0,Yes,1799.158
TXN11990,CUST180,2026-04-06,22.0,Female,Mumbai,Electronics,4,1973.05,COD,20,140.24,5.0,Yes,6454.0
TXN11991,CUST410,2026-04-01,27.0,Female,Pune,Electronics,2,3273.13,UPI,0,136.97,5.0,No,6683.2300000000005
TXN11992,CUST186,2026-06-07,27.0,Male,Delhi,Electronics,9,4834.75,UPI,0,189.37,3.0,Yes,43702.12
TXN11993,CUST192,2026-05-10,55.0,Male,Hyderabad,Home,9,2600.84,COD,20,148.41,5.0,Yes,18874.458
TXN11994,CUST248,2026-03-03,44.0,Male,Pune,Beauty,7,4935.7,Credit Card,0,163.33,3.0,Yes,34713.23
TXN11995,CUST261,2026-02-18,68.0,Male,Mumbai,Electronics,6,1581.02,UPI,10,182.83,3.0,Yes,8720.338
TXN11996,CUST302,2026-05-17,38.0,Female,Delhi,Home,3,251.25,COD,10,141.51,3.0,No,819.885
TXN11997,CUST342,2026-04-02,25.0,Female,Bangalore,Electronics,7,911.75,Wallet,10,72.23,1.0,No,5816.255
TXN11998,CUST453,2026-06-08,18.0,Female,Hyderabad,Fashion,1,2036.11,Credit Card,0,176.56,5.0,Yes,2212.67
TXN11999,CUST102,2026-05-04,45.0,Male,Hyderabad,Beauty,9,1650.04,Credit Card,0,154.56,4.0,Yes,15004.92
TXN12000,CUST325,2026-03-02,66.0,Male,Pune,Beauty,4,575.57,Credit Card,0,96.4,3.0,No,2398.6800000000003
TXN12001,CUST389,2026-02-17,56.0,Male,Bangalore,Electronics,6,2220.03,Wallet,5,147.9,2.0,Yes,12802.071
TXN12002,CUST333,2026-06-02,31.0,Female,Hyderabad,Beauty,6,1756.77,UPI,0,176.18,2.0,Yes,10716.8
TXN12003,CUST177,2026-06-13,38.0,Male,Hyderabad,Beauty,3,700.83,Credit Card,10,195.62,3.0,Yes,2087.8610000000003
TXN12004,CUST216,2026-05-16,47.0,Female,Mumbai,Beauty,4,1550.97,COD,10,191.42,1.0,Yes,5774.912
TXN12005,CUST254,2026-02-27,38.0,Male,Hyderabad,Beauty,3,4443.54,Credit Card,10,78.56,2.0,No,12076.118
TXN12006,CUST203,2026-04-11,66.0,Female,Bangalore,Home,6,1580.04,COD,5,95.9,2.0,No,9102.128
TXN12007,CUST294,2026-04-22,26.0,Male,Pune,Home,1,3598.38,Credit Card,20,39.72,1.0,Yes,2918.424
TXN12008,CUST266,2026-06-22,34.0,Female,Delhi,Fashion,8,3099.03,COD,10,64.56,1.0,Yes,22377.576000000005
TXN12009,CUST459,2026-03-03,22.0,Male,Pune,Beauty,8,2193.19,COD,5,178.84,1.0,No,16847.084
TXN12010,CUST190,2026-02-08,48.0,Male,Pune,Electronics,9,1271.23,COD,20,84.95,4.0,Yes,9237.806
TXN12011,CUST274,2026-02-27,69.0,Female,Bangalore,Electronics,6,1908.17,Wallet,5,131.7,1.0,Yes,11008.269
TXN12012,CUST222,2026-04-09,57.0,Female,Hyderabad,Fashion,1,3001.33,Wallet,5,139.87,1.0,Yes,2991.1335
TXN12013,CUST243,2026-02-13,55.0,Male,Bangalore,Electronics,3,1818.69,Wallet,20,160.73,1.0,Yes,4525.585999999999
TXN12014,CUST206,2026-01-29,60.0,Female,Delhi,Electronics,1,1152.99,UPI,0,52.9,3.0,No,1205.89
TXN12015,CUST475,2026-02-28,36.0,Male,Bangalore,Beauty,5,670.67,COD,0,74.87,5.0,Yes,3428.22
TXN12016,CUST405,2026-03-12,53.0,Female,Mumbai,Electronics,3,4410.86,UPI,10,100.7,3.0,No,12010.022
TXN12017,CUST460,2026-04-02,67.0,Male,Pune,Electronics,2,2257.53,Wallet,20,85.67,5.0,Yes,3697.7180000000008
TXN12018,CUST417,2026-01-09,50.0,Female,Hyderabad,Electronics,3,3163.52,COD,10,196.92,4.0,No,8738.423999999999
TXN12019,CUST223,2026-05-07,30.0,Male,Hyderabad,Fashion,9,2503.01,UPI,5,170.29,4.0,Yes,21571.025500000003
TXN12020,CUST490,2026-05-14,31.0,Male,Delhi,Electronics,8,4375.58,Wallet,0,106.34,2.0,No,35110.98
TXN12021,CUST109,2026-06-06,50.0,Male,Hyderabad,Electronics,3,2779.98,UPI,10,178.27,3.0,Yes,7684.216000000001
TXN12022,CUST362,2026-05-25,46.0,Female,Pune,Electronics,2,2455.83,UPI,10,82.58,5.0,No,4503.074
TXN12023,CUST173,2026-05-24,60.0,Male,Bangalore,Electronics,5,4630.54,Wallet,0,161.45,4.0,No,23314.15
TXN12024,CUST459,2026-05-11,66.0,Female,Hyderabad,Fashion,1,3626.48,COD,5,60.26,4.0,Yes,3505.416
TXN12025,CUST323,2026-01-21,53.0,Female,Mumbai,Fashion,4,646.59,Credit Card,10,159.02,3.0,Yes,2486.744
TXN12026,CUST141,2026-03-05,61.0,Female,Bangalore,Fashion,8,970.75,Credit Card,10,102.16,2.0,Yes,7091.56
TXN12027,CUST470,2026-03-31,27.0,Male,Pune,Beauty,1,3956.9,UPI,20,39.35,1.0,Yes,3204.8700000000003
TXN12028,CUST304,2026-02-05,48.0,Female,Hyderabad,Electronics,5,4195.67,UPI,20,69.19,3.0,No,16851.87
TXN12029,CUST364,2026-03-03,23.0,Female,Delhi,Electronics,4,2771.44,UPI,0,92.41,2.0,Yes,11178.17
TXN12030,CUST428,2026-06-19,18.0,Female,Hyderabad,Fashion,6,2816.83,COD,0,154.87,3.0,Yes,17055.85
TXN12031,CUST278,2026-03-17,24.0,Male,Hyderabad,Electronics,7,3196.47,UPI,5,33.14,2.0,Yes,21289.6655
TXN12032,CUST448,2026-06-19,44.0,Female,Hyderabad,Electronics,9,2251.67,UPI,5,138.72,2.0,Yes,19390.4985
TXN12033,CUST418,2026-01-13,38.0,Female,Hyderabad,Beauty,1,3432.98,UPI,10,148.88,1.0,Yes,3238.5620000000004
TXN12034,CUST184,2026-01-11,45.0,Female,Pune,Electronics,4,631.56,Wallet,20,137.71,4.0,Yes,2158.702
TXN12035,CUST418,2026-02-23,33.0,Female,Delhi,Electronics,6,4810.27,Credit Card,5,156.92,5.0,Yes,27575.459
TXN12036,CUST211,2026-01-16,63.0,Male,Pune,Fashion,7,3775.76,Credit Card,10,52.07,2.0,Yes,23839.358
TXN12037,CUST351,2026-01-08,40.0,Male,Mumbai,Fashion,7,3192.75,Wallet,10,125.68,1.0,No,20240.005
TXN12038,CUST483,2026-04-14,69.0,Female,Bangalore,Electronics,8,1649.98,COD,0,189.41,3.0,Yes,13389.25
TXN12039,CUST107,2026-02-28,37.0,Female,Hyderabad,Electronics,8,888.68,COD,20,129.94,3.0,Yes,5817.491999999999
TXN12040,CUST184,2026-02-26,55.0,Female,Hyderabad,Electronics,8,2105.78,COD,10,130.04,3.0,No,15291.656000000003
TXN12041,CUST308,2026-02-09,42.0,Female,Delhi,Fashion,8,3341.73,Wallet,0,152.56,4.0,No,26886.4
TXN12042,CUST488,2026-05-10,45.0,Male,Hyderabad,Home,8,3205.18,Credit Card,10,79.98,3.0,No,23157.276
TXN12043,CUST490,2026-04-04,22.0,Male,Hyderabad,Electronics,6,1974.94,Credit Card,20,146.09,2.0,No,9625.802
TXN12044,CUST414,2026-05-18,38.0,Male,Hyderabad,Electronics,9,3105.1,UPI,10,184.92,3.0,Yes,25336.23
TXN12045,CUST122,2026-02-13,35.0,Male,Hyderabad,Beauty,3,4087.37,Credit Card,10,21.96,2.0,No,11057.859
TXN12046,CUST483,2026-05-19,43.0,Female,Delhi,Beauty,6,228.8,COD,5,176.62,3.0,Yes,1480.7800000000002
TXN12047,CUST103,2026-03-21,23.0,Female,Delhi,Home,5,2308.04,COD,5,59.35,5.0,Yes,11022.54
TXN12048,CUST227,2026-03-22,46.0,Male,Hyderabad,Fashion,8,3816.92,UPI,0,102.07,3.0,Yes,30637.43
TXN12049,CUST397,2026-01-02,36.0,Male,Bangalore,Fashion,4,2776.11,UPI,10,173.42,5.0,No,10167.416
TXN12050,CUST288,2026-06-27,50.0,Female,Hyderabad,Fashion,4,3292.23,Credit Card,0,168.3,3.0,Yes,13337.22
TXN12051,CUST462,2026-05-20,18.0,Female,Hyderabad,Beauty,5,2631.71,UPI,20,180.55,4.0,Yes,10707.39
TXN12052,CUST114,2026-04-25,62.0,Female,Pune,Fashion,6,4960.19,UPI,0,189.28,3.0,Yes,29950.42
TXN12053,CUST112,2026-03-31,20.0,Female,Hyderabad,Beauty,4,367.65,Wallet,10,100.49,5.0,No,1424.03
TXN12054,CUST187,2026-01-23,59.0,Female,Hyderabad,Home,2,2506.12,Credit Card,5,138.15,1.0,Yes,4899.777999999999
